index,u,v
2519,0.5489583333333333,0.5291666666666667
2520,0.5505208333333333,0.5395833333333333
2522,0.5364583333333334,0.5395833333333333
2523,0.5359375,0.5302083333333333
2524,0.5359375,0.51875
2525,0.5359375,0.5046875
2526,0.5364583333333334,0.4895833333333333
2527,0.5348958333333333,0.4739583333333333
2528,0.5317708333333333,0.4609375
2541,0.5166666666666667,0.4630208333333333
2542,0.5203125,0.47604166666666664
2543,0.5223958333333333,0.4921875
2544,0.5234375,0.5067708333333333
2545,0.525,0.5197916666666667
2546,0.5234375,0.5307291666666667
2547,0.5229166666666667,0.5380208333333333
2548,0.5119791666666667,0.5338541666666666
2549,0.5109375,0.5229166666666667
2550,0.509375,0.5114583333333333
2551,0.5088541666666667,0.4973958333333333
2552,0.5078125,0.4822916666666667
2553,0.5052083333333334,0.46770833333333334
